index,fish-a1-002,fish-a2-029,fish-b1-158,fish-b2-171,fish-c1-008,fish-c2-018,larvae-18BG,larvae-23BGD
4424,0.798817,0.613139,0.726804,0.421875,0.683673,0.705128,0.891566,0.930233
4425,0.604585,0.744783,0.845361,0.850962,0.731148,0.607692,0.714286,0.654545
4426,0.621247,0.748649,0.870091,0.847737,0.65544,0.617647,0.761538,0.647887
4427,0.644444,0.744574,0.868878,0.827251,0.723427,0.70387,0.826613,0.816176
4428,0.619213,0.680211,0.798376,0.751082,0.60223,0.642122,0.821306,0.779762
4429,0.524535,0.613804,0.674038,0.709416,0.52916,0.580808,0.673423,0.598566
4430,0.519665,0.575819,0.718419,0.626603,0.589653,0.585286,0.715116,0.67619
4431,0.587432,0.642669,0.778553,0.720268,0.625455,0.608933,0.79564,0.771552
4432,0.474525,0.593407,0.661064,0.614964,0.565627,0.576237,0.749196,0.72
4433,0.381127,0.557758,0.67587,0.462754,0.487669,0.501314,0.604082,0.678082
4434,0.498013,0.59366,0.69599,0.644706,0.527778,0.527378,0.698565,0.661538
4435,0.633712,0.727695,0.787086,0.80758,0.672817,0.668533,0.775956,0.84466
4436,0.587762,0.674524,0.742958,0.74184,0.630513,0.665222,0.679348,0.79661
4437,0.491577,0.592694,0.738676,0.58631,0.551684,0.63141,0.671795,0.743802
4438,0.621951,0.669429,0.723958,0.729412,0.637931,0.652552,0.676617,0.68254
4439,0.333333,0.471014,0.565217,0.538462,0.235294,0.375,0.652174,0.444444
4440,0.941538,0.881916,0.91439,0.947242,0.905072,0.834403,0.9375,0.886525
4441,0.66115,0.627138,0.544835,0.574956,0.525735,0.506775,0.809633,0.755656
4442,0.807229,0.728191,0.705539,0.753582,0.733533,0.634989,0.834437,0.835616
4443,0.578584,0.500506,0.361669,0.370607,0.451247,0.457541,0.878261,0.881356
4444,0.863889,0.81883,0.777273,0.842105,0.731076,0.5902,0.848485,0.840909
4445,0.66129,0.742726,0.51005,0.60452,0.568233,0.497382,0.880597,0.878788
4446,0.842697,0.805281,0.740181,0.79085,0.719008,0.555195,0.921875,0.903226
4447,0.627586,0.578035,0.43125,0.581395,0.435897,0.381818,0.902439,0.75
4448,0.340426,0.274809,0.191176,0.256881,0.301587,0.446524,0.178295,0.208955
4449,0.382278,0.376147,0.297235,0.308108,0.372706,0.473108,0.631868,0.709402
4450,0.357488,0.367973,0.283298,0.282828,0.347594,0.455197,0.375635,0.328125
4451,0.35814,0.360738,0.277328,0.285024,0.365546,0.452895,0.485,0.439394
4452,0.369681,0.373429,0.268061,0.228571,0.359703,0.408922,0.447205,0.48913
4453,0.32133,0.360595,0.236581,0.238579,0.310209,0.367428,0.439189,0.52809
4454,0.312081,0.338785,0.179293,0.181818,0.299645,0.340789,0.336134,0.493151
4455,0.310105,0.301471,0.151194,0.142857,0.258427,0.26648,0.206897,0.231884
4456,0.320463,0.321716,0.15142,0.216216,0.242697,0.324607,0.28866,0.365079
4457,0.397959,0.437838,0.304,0.434783,0.264706,0.28481,0.631579,0.785714
4458,0.960784,0.982301,0.953271,0.988636,0.944444,0.935484,0.915663,0.892857
4459,0.930754,0.941238,0.907449,0.945848,0.905229,0.897436,0.737805,0.716667
4460,0.948669,0.935,0.893805,0.959596,0.902439,0.88604,0.836842,0.8
4461,0.797917,0.805687,0.585956,0.879245,0.634862,0.535771,0.928571,0.875
4462,0.8,0.803653,0.620462,0.898058,0.629243,0.56057,0.848921,0.903846
4463,0.760943,0.791016,0.653509,0.827586,0.62069,0.514388,0.782609,0.897436
4464,0.623431,0.751185,0.677419,0.785185,0.521505,0.455882,0.608247,0.71875
4465,0.820611,0.816764,0.768072,0.801527,0.722408,0.545455,0.809524,0.877551
4466,0.792381,0.81875,0.755597,0.89011,0.69645,0.644578,0.826923,0.859813
4467,0.627119,0.728528,0.716321,0.738786,0.583039,0.553544,0.840256,0.758621
4468,0.812859,0.837931,0.75,0.88862,0.73948,0.66622,0.884181,0.86802
4469,0.668508,0.720664,0.740337,0.867562,0.613278,0.557592,0.816456,0.782946
4470,0.919169,0.914864,0.915375,0.946695,0.878563,0.834382,0.932011,0.946078
4471,0.791922,0.802326,0.783163,0.857461,0.728692,0.724368,0.86747,0.763441
4472,0.9022,0.930889,0.908714,0.976471,0.909091,0.874715,0.901515,0.888889
4473,0.96063,0.975265,0.942308,0.981308,0.978723,0.941176,1,0.857143
4474,0.946429,0.925094,0.914894,0.979592,0.944444,0.977778,0.980769,0.92
4475,0.215054,0.158163,0.112245,0.086207,0.048544,0.135417,0.8125,0.692308
4476,0.158249,0.108481,0.06,0.082353,0.115903,0.074419,0.581633,0.595238
4477,0.206096,0.099338,0.093195,0.064516,0.122034,0.119085,0.646226,0.558559
4478,0.219061,0.092336,0.088698,0.090395,0.157025,0.140406,0.611607,0.624
4479,0.246287,0.14984,0.128662,0.14467,0.211957,0.201829,0.681648,0.606452
4480,0.275281,0.133764,0.18706,0.147632,0.221269,0.19198,0.706612,0.671053
4481,0.235398,0.15977,0.136054,0.150685,0.198857,0.209713,0.691429,0.632
4482,0.201201,0.078712,0.106122,0.065934,0.131894,0.100719,0.471154,0.376812
4483,0.214744,0.045908,0.086364,0.067901,0.115282,0.081081,0.56383,0.440678
4484,0,0.003247,0,0,0,0,0,0
4485,0.002398,0.001179,0.003636,0,0.003284,0,0,0
4486,0.00738,0.001896,0.005168,0.010753,0.006615,0.005618,0.006579,0
4487,0.006944,0.003279,0.009537,0.002375,0.003049,0.003692,0.003817,0.020548
4488,0.001967,0.001697,0.004837,0.002151,0.002603,0.003161,0,0
4489,0.000894,0.004963,0.001046,0,0.001851,0.004589,0.00813,0.005076
4490,0.002806,0.003618,0.005359,0.005871,0.005806,0.001881,0,0
4491,0.003158,0.004077,0,0,0.001132,0.005488,0,0.011696
4492,0,0.00105,0.005333,0.004149,0.00664,0.007682,0.007299,0
4493,0.002016,0.004228,0.002681,0.012658,0.001333,0.007792,0.030303,0
4494,0,0.003188,0.008108,0,0,0.010512,0.008197,0.016667
4495,0.002262,0.007042,0.008798,0.004651,0.001538,0.012968,0,0.02
4496,0.002415,0.003708,0.006211,0.005128,0,0.013825,0,0
4497,0.005405,0.004065,0.010067,0.005435,0,0.008224,0,0
4498,0.005102,0,0,0.010417,0,0.007519,0,0
4499,0,0.004367,0.016667,0,0,0.007194,0,0
4500,0.7,0.728125,0.609819,0.748663,0.58502,0.47487,0.504425,0.58209
4501,0.605769,0.64269,0.548503,0.76161,0.607887,0.562459,0.342007,0.36129
4502,0.750602,0.81115,0.723896,0.894879,0.720145,0.639678,0.761589,0.7
4503,0.71018,0.786749,0.69877,0.820106,0.677616,0.630636,0.751613,0.736842
4504,0.609013,0.678153,0.617108,0.731527,0.613607,0.587612,0.636364,0.640719
4505,0.612943,0.696167,0.647303,0.766585,0.630392,0.638286,0.61039,0.573171
4506,0.885214,0.876241,0.907532,0.89924,0.84763,0.826541,0.826816,0.778351
4507,0.884831,0.888576,0.903413,0.907063,0.855927,0.820158,0.803714,0.769608
4508,0.887423,0.877364,0.879176,0.924188,0.853068,0.825859,0.626126,0.565217
4509,0.897797,0.881789,0.880208,0.929348,0.858346,0.815414,0.707692,0.684647
4510,0.949821,0.932759,0.985915,0.970149,0.964103,0.950673,0.962963,0.96
4511,0.791829,0.698714,0.695789,0.784519,0.676164,0.566667,0.774319,0.846847
4512,0.762562,0.690445,0.7287,0.792123,0.728121,0.668508,0.942857,0.943262
4513,0.868958,0.862392,0.878681,0.88729,0.834722,0.832907,0.956811,0.948529
4514,0.801802,0.790698,0.817204,0.811024,0.774038,0.747036,0.98,0.894737
4515,0.566879,0.596491,0.678261,0.655556,0.678571,0.717949,0.910714,0.962963
4516,0.689498,0.681754,0.571429,0.734597,0.55102,0.492958,0.87234,0.925532
4517,0.865143,0.872779,0.866071,0.898585,0.828658,0.773953,0.897351,0.873333
4518,0.672131,0.427536,0.474359,0.657895,0.352941,0.184211,0.6,0.333333
4519,0.811236,0.732194,0.704626,0.804545,0.682432,0.59205,0.745283,0.851852
4520,0.791667,0.722635,0.732426,0.800604,0.7,0.568132,0.768987,0.783133
4521,0.837375,0.85443,0.826693,0.849057,0.847047,0.818522,0.907173,0.915966
4522,0.815385,0.811065,0.783964,0.816901,0.822619,0.800224,0.8125,0.891566
4523,0.900826,0.911911,0.864706,0.923695,0.909091,0.871533,0.922481,0.906667
4524,0.628571,0.626761,0.526316,0.621951,0.44,0.444444,0.918367,0.870968
4525,0.761905,0.776204,0.736842,0.8,0.621622,0.503497,0.904762,0.894737
4526,0.709302,0.727034,0.633333,0.780702,0.599099,0.48125,0.939394,0.928571
4527,0.66318,0.728793,0.603175,0.707692,0.622642,0.562219,0.793548,0.692308
4528,0.90678,0.912664,0.805,0.930556,0.833184,0.769296,0.940678,0.924528
4529,0.810316,0.79723,0.720143,0.770642,0.769691,0.727189,0.902564,0.879699
4530,0.872414,0.859959,0.830258,0.909375,0.84984,0.797059,0.942197,0.9
4531,0.885514,0.878285,0.850602,0.931559,0.874224,0.835616,0.930233,0.96
4532,0.920213,0.897849,0.860963,0.876623,0.882075,0.813725,0.947368,0.914286
4533,0.819267,0.829268,0.752534,0.846656,0.771214,0.658302,0.910755,0.881919
4534,0.891026,0.885449,0.873741,0.92006,0.86781,0.783241,0.928862,0.893993
4535,0.88161,0.896339,0.885171,0.911374,0.87404,0.825711,0.954286,0.940351
4536,0.814932,0.839678,0.790461,0.834311,0.807734,0.75817,0.890977,0.939623
4537,0.683007,0.697719,0.611215,0.708207,0.629936,0.618896,0.824268,0.87069
4538,0.610063,0.592857,0.473684,0.553191,0.608696,0.626168,0.924051,0.892857
4539,0.748092,0.666667,0.703125,0.625,0.824561,0.802817,0.857143,0.904762
4540,0.698113,0.557078,0.607143,0.637681,0.694444,0.723404,0.862745,0.692308
4541,0.686937,0.647799,0.498753,0.644828,0.590551,0.536585,0.783784,0.910448
4542,0.623151,0.583291,0.537511,0.558587,0.507647,0.466635,0.805704,0.826625
4543,0.083333,0.05298,0,0.025641,0,0,0,0.142857
4544,0.083333,0.058608,0.05102,0.04918,0.047337,0.018692,0,0
4545,0.008955,0.023697,0.027344,0.034682,0.04086,0.010444,0,0
4546,0.021882,0.035515,0.019123,0.017857,0.023333,0.026,0,0
4547,0.06271,0.08596,0.052934,0.047191,0.100829,0.087779,0,0
4548,0.044444,0.044622,0.031765,0.032787,0.059581,0.042889,0.012346,0
4549,0.08818,0.089806,0.085859,0.089744,0.120383,0.088095,0.007576,0
4550,0.088296,0.10568,0.100885,0.096552,0.10815,0.11958,0,0.011364
4551,0.058651,0.040564,0.051887,0.034783,0.05163,0.078199,0.011364,0
4552,0.025641,0.029851,0.036364,0.036458,0.057239,0.033133,0,0
4553,0.020979,0.021898,0.02,0.017241,0.054264,0.035398,0,0
4554,0.01,0.035176,0.04386,0.012821,0.05,0.029412,0,0
4555,0.386792,0.419811,0.330579,0.311475,0.353535,0.424779,0.954545,0.571429
4556,0.436261,0.481833,0.578534,0.5,0.451613,0.506231,0.858974,0.853659
4557,0.760791,0.859833,0.820459,0.92953,0.818584,0.791485,0.938776,0.961538
4558,0.795053,0.876623,0.866197,0.90625,0.753472,0.885609,0.975,0.973684
4559,0.902834,0.90201,0.915966,0.955556,0.774468,0.902778,0.973333,0.931034
4560,0.847222,0.901734,0.867925,0.915254,0.848168,0.862069,0.939394,0.965517
4561,0.784689,0.78806,0.862745,0.859649,0.762431,0.858896,0.95,0.964286
4562,0.756757,0.748918,0.734375,0.756757,0.6,0.487179,0.586207,0.75
4563,0.785124,0.775862,0.753846,0.717949,0.635514,0.493671,0.628571,0.642857
4564,0.801653,0.8207,0.843299,0.848485,0.727858,0.641914,0.727273,0.706897
4565,0.819149,0.818689,0.784274,0.825472,0.742033,0.653061,0.721519,0.71875
4566,0.844633,0.793277,0.850197,0.83871,0.76209,0.73114,0.865497,0.797872
4567,0.825748,0.791734,0.711738,0.803665,0.740902,0.687744,0.925714,0.907216
4568,0.933586,0.88968,0.92033,0.913386,0.844203,0.838215,0.918699,0.891892
4569,0.895775,0.840722,0.898039,0.891429,0.881553,0.847495,0.954023,0.897436
4570,0.902564,0.853333,0.923729,0.948454,0.839286,0.88961,0.942029,0.931034
4571,0.707317,0.68578,0.586022,0.728477,0.522581,0.445652,0.782609,0.826087
4572,0.761194,0.750359,0.664671,0.840816,0.661202,0.449024,0.789855,0.87013
4573,0.757979,0.729621,0.697904,0.827907,0.632015,0.556433,0.728302,0.789855
4574,0.702444,0.726478,0.736554,0.787992,0.642503,0.565819,0.669782,0.729885
4575,0.756048,0.698243,0.756664,0.773723,0.682859,0.582272,0.784024,0.808743
4576,0.808475,0.803093,0.823826,0.894895,0.775,0.715596,0.702041,0.785185
4577,0.767442,0.754011,0.853873,0.921824,0.752941,0.702899,0.703196,0.782258
4578,0.928395,0.854571,0.881057,0.949153,0.877698,0.855596,0.754286,0.849462
4579,0.914286,0.875902,0.911765,0.949772,0.896484,0.839844,0.866667,0.890244
4580,0.784741,0.810241,0.842723,0.941748,0.78826,0.80167,0.754839,0.797297
4581,0.913242,0.933486,0.936567,0.954887,0.906103,0.869369,0.754717,0.837209
4582,0.34,0.550296,0.402597,0.426829,0.447368,0.836364,0.065041,0.066667
4583,0.205263,0.283828,0.23913,0.235955,0.134328,0.135135,0,0
4584,0.121076,0.139726,0.121281,0.080808,0.046784,0.050132,0.010101,0
4585,0.240126,0.320125,0.253756,0.25283,0.11283,0.122896,0.00625,0
4586,0.106646,0.18359,0.115702,0.087591,0.031634,0.063363,0,0.008333
4587,0.15261,0.199272,0.160284,0.130159,0.036145,0.070893,0.015152,0
4588,0.081146,0.139759,0.085155,0.088889,0.019048,0.047754,0.004367,0.006211
4589,0.090782,0.185312,0.18084,0.087719,0.013123,0.056878,0.005917,0
4590,0.02819,0.088789,0.073034,0.036364,0.004785,0.026236,0,0.007874
4591,0.077052,0.178218,0.154791,0.072131,0.016566,0.043941,0.007143,0
4592,0.119608,0.189003,0.178962,0.10687,0.014585,0.051343,0,0
4593,0.068273,0.134204,0.165242,0.066667,0.015355,0.049743,0.018692,0
4594,0.010616,0.034091,0.016467,0.004098,0.006098,0.005362,0,0.011364
4595,0.102902,0.180556,0.160338,0.103448,0.015449,0.043478,0.037975,0
4596,0.108527,0.152993,0.132353,0.082803,0.026829,0.034043,0.016949,0
4597,0.709877,0.723112,0.620438,0.862903,0.555556,0.456693,0.864198,0.710526
4598,0.819497,0.874583,0.899296,0.926158,0.873158,0.836914,0.9606,0.930464
4599,0.279661,0.332366,0.161491,0.209756,0.246043,0.371667,0.738095,0.721805
4600,0.45156,0.477131,0.323009,0.381877,0.406284,0.531365,0.778523,0.833333
4601,0.45098,0.446988,0.286501,0.343396,0.393893,0.510046,0.893443,0.947368
4602,0.495726,0.527187,0.471831,0.379562,0.488636,0.686275,0.728571,0.761905
4603,0.44,0.516616,0.441441,0.230769,0.397959,0.66,0.724138,0.947368
4604,0.642082,0.604592,0.421965,0.646825,0.385126,0.383562,0.112676,0.086957
4605,0.699839,0.716908,0.615697,0.766017,0.550676,0.509354,0.083333,0.043165
4606,0.770509,0.767141,0.690877,0.777778,0.640948,0.619451,0.08,0.080851
4607,0.8125,0.811321,0.742202,0.843212,0.707692,0.676395,0.083141,0.100418
4608,0.675258,0.729204,0.626667,0.68595,0.495868,0.582569,0.05298,0.065789
4609,0.78125,0.662551,0.5,0.767442,0.466667,0.307692,0.804878,0.8
4610,0.711138,0.703408,0.55625,0.721983,0.572193,0.537201,0.23565,0.227273
4611,0.66323,0.646941,0.606822,0.703488,0.638889,0.662043,0.761506,0.751938
4612,0.725055,0.777372,0.775,0.791045,0.628415,0.731225,0.165563,0.102273
4613,0.49162,0.887363,0.923077,0.956522,0.819277,0.854369,0.792208,0.307692
4614,0.5,0.474104,0.235772,0.344,0.295455,0.248062,0.824074,0.811321
4615,0.756522,0.752628,0.646281,0.772009,0.667838,0.53904,0.895674,0.901408
4616,0.886506,0.868836,0.832143,0.899145,0.833426,0.741259,0.960951,0.953947
4617,0.908791,0.898489,0.872271,0.913215,0.88,0.823326,0.962529,0.952586
4618,0.910547,0.912854,0.905817,0.932558,0.905229,0.885714,0.947692,0.917647
4619,0.899543,0.896748,0.912072,0.917085,0.88622,0.860612,0.938849,0.932886
4620,0.899687,0.891015,0.906728,0.907652,0.880309,0.844714,0.945946,0.9
4621,0.784722,0.79321,0.863158,0.690141,0.74359,0.681159,0.9875,0.794118
4622,0.618421,0.753788,0.613861,0.682353,0.56383,0.436893,0.785714,0.83871
4623,0.795031,0.740741,0.649254,0.815029,0.640719,0.518817,0.821918,0.851064
4624,0.816032,0.813483,0.698232,0.792308,0.725097,0.683308,0.958506,0.94702
4625,0.850129,0.84882,0.81519,0.852417,0.798942,0.785821,0.945378,0.959732
4626,0.8,0.802786,0.719343,0.799492,0.726667,0.735699,0.92766,0.959184
4627,0.920128,0.901024,0.85798,0.895522,0.880677,0.855527,0.941176,0.955357
4628,0.908661,0.916594,0.881657,0.918429,0.892569,0.866667,0.950276,0.990909
4629,0.938596,0.899083,0.857143,0.941176,0.945455,0.816327,0.885714,0.9375
4630,0.775862,0.849315,0.177778,0.659574,0.727273,0.904762,0.962963,0.923077
4631,0.836364,0.772152,0.215054,0.549296,0.802632,0.928571,1,0.92
4632,0.841121,0.794326,0.326203,0.688,0.787149,0.769231,0.935897,0.916667
4633,0.761236,0.62439,0.26616,0.49354,0.629983,0.625514,0.908759,0.900709
4634,0.922799,0.798999,0.482927,0.67706,0.793615,0.750436,0.895623,0.937888
4635,0.788918,0.683465,0.463035,0.689189,0.633735,0.524631,0.837398,0.909091
4636,0.537313,0.461538,0.385827,0.434109,0.444444,0.392265,0.849462,0.851064
4637,0.705882,0.566225,0.45,0.564815,0.555556,0.487179,0.848101,0.880952
4638,0.898601,0.873239,0.878338,0.940789,0.881579,0.879668,0.909091,0.911765
4639,0.841226,0.805281,0.880383,0.891753,0.870629,0.835098,0.678571,0.639535
4640,0.849351,0.846645,0.907407,0.945274,0.876047,0.852388,0.809524,0.87234
4641,0.789709,0.760504,0.79918,0.841004,0.818182,0.790993,0.764368,0.8
4642,0.870656,0.806763,0.840206,0.907473,0.785714,0.802682,0.876847,0.849206
4643,0.90669,0.828889,0.853933,0.920382,0.833164,0.80802,0.878661,0.890323
4644,0.876788,0.841874,0.82619,0.903158,0.828134,0.745575,0.842752,0.843636
4645,0.812632,0.771893,0.778555,0.826804,0.71045,0.672609,0.762911,0.749141
4646,0.818182,0.729443,0.796218,0.844402,0.713152,0.66098,0.844327,0.859316
4647,0.814857,0.75303,0.761557,0.840173,0.716838,0.580381,0.762987,0.782222
4648,0.764045,0.729268,0.734737,0.84058,0.664987,0.494366,0.737226,0.73913
4649,0.796296,0.755008,0.711491,0.849558,0.699248,0.50503,0.864407,0.794118
4650,0.819277,0.77892,0.593458,0.811189,0.596491,0.474286,0.829268,0.767442
4651,0.808219,0.754335,0.714286,0.8125,0.60355,0.549296,0.77027,0.764706
4652,0.71109,0.647698,0.677632,0.808511,0.665236,0.697131,0.859551,0.833887
4653,0.346487,0.202375,0.243321,0.330116,0.285786,0.412955,0.685221,0.679715
4654,0.486456,0.334723,0.314651,0.393089,0.485149,0.558068,0.687345,0.689498
4655,0.565315,0.453823,0.301619,0.42562,0.371281,0.546358,0.808612,0.835052
4656,0.364486,0.678733,0.626263,0.6375,0.509434,0.463415,0.707317,0.807692
4657,0.509036,0.673534,0.606498,0.660714,0.48227,0.496183,0.877193,0.9
4658,0.476821,0.635392,0.607059,0.529412,0.503891,0.522241,0.87037,0.884211
4659,0.686327,0.770635,0.80597,0.747642,0.71028,0.719361,0.85283,0.823529
4660,0.697175,0.826884,0.851206,0.818182,0.736761,0.786029,0.926154,0.956731
4661,0.553889,0.783961,0.71789,0.685921,0.673445,0.710526,0.860674,0.857143
4662,0.925105,0.925434,0.88055,0.944637,0.887023,0.87305,0.903614,0.931034
4663,0.935412,0.932173,0.922222,0.94484,0.913399,0.906577,0.911765,0.924324
4664,0.944444,0.917426,0.915084,0.9566,0.902766,0.901901,0.876254,0.902299
4665,0.881657,0.853604,0.852713,0.867647,0.855072,0.813333,0.866667,0.764706
4666,0.732394,0.687259,0.615385,0.868132,0.605769,0.549383,0.887097,0.74359
4667,0.70098,0.709302,0.590909,0.853659,0.6,0.257919,0.740741,0.714286
4668,0.70028,0.648387,0.618182,0.712963,0.63522,0.575221,0.638889,0.666667
4669,0.823932,0.830097,0.668488,0.791892,0.75452,0.779324,0.876847,0.916667
4670,0.833977,0.885481,0.827907,0.863636,0.790274,0.836478,0.897727,0.777778
4671,0.673145,0.619403,0.70801,0.719626,0.518057,0.557568,0.658065,0.691589
4672,0.862827,0.855379,0.857531,0.876923,0.844215,0.815068,0.910224,0.907407
4673,0.163043,0.287081,0.173333,0.263158,0.208333,0.295775,0.648649,0.909091
4674,0.189189,0.285714,0.136364,0.1625,0.126984,0.27451,0.608696,0.933333
4675,0.264184,0.288969,0.146168,0.131148,0.158803,0.304531,0.535519,0.601852
4676,0.478919,0.440326,0.407281,0.347648,0.383392,0.47203,0.815287,0.821622
4677,0.267787,0.341033,0.208845,0.168317,0.288327,0.424904,0.766667,0.777778
4678,0.521805,0.513744,0.400433,0.410615,0.41246,0.517407,0.834171,0.840336
4679,0.431727,0.451694,0.315364,0.291815,0.345345,0.520067,0.785185,0.785714
4680,0.665072,0.635057,0.607477,0.652,0.630473,0.629032,0.833333,0.75
4681,0.623529,0.572277,0.542601,0.516667,0.575646,0.580645,0.767123,0.702128
4682,0.487179,0.434783,0.311475,0.227273,0.366667,0.34375,0.714286,0.615385
4683,0.4,0.495875,0.334842,0.323607,0.422263,0.47775,0.622568,0.658683
4684,0.413146,0.494876,0.32526,0.314894,0.458415,0.497822,0.527439,0.592233
4685,0.380769,0.476335,0.278112,0.313149,0.40864,0.495714,0.454988,0.411111
4686,0.758454,0.740741,0.572034,0.795455,0.644737,0.708551,0.727273,0.844444
4687,0.576408,0.580332,0.508427,0.563025,0.456667,0.521429,0.794872,0.828125
4688,0.736353,0.7286,0.746601,0.737374,0.674792,0.711457,0.925,0.949275
4689,0.835821,0.848943,0.86747,0.809524,0.741379,0.909091,0.934211,0.962963
4690,0.706349,0.746875,0.7875,0.675325,0.764706,0.73913,0.946667,0.92
4691,0.865876,0.800211,0.814972,0.897651,0.733846,0.694631,0.947977,0.936937
4692,0.95057,0.895197,0.938497,0.93424,0.890886,0.831111,0.926641,0.970414
4693,0.546746,0.507023,0.525751,0.573276,0.543552,0.56215,0.065502,0.09589
4694,0.951172,0.924893,0.915301,0.953416,0.913189,0.893039,0.282443,0.215385
4695,0.938424,0.888131,0.890566,0.936255,0.858247,0.878238,0.31068,0.26
4696,0.912,0.91844,0.876712,0.951807,0.933333,0.818182,0.789474,0.576923
4697,0.916667,0.861111,0.815385,0.928571,0.815789,0.75,0.864865,0.791667
4698,0.678161,0.696035,0.836735,0.822581,0.6,0.580645,0.793103,0.842105
4699,0.721649,0.735537,0.75,0.850746,0.576923,0.550725,0.866667,0.727273
4700,0.84507,0.74359,0.726027,0.831579,0.652174,0.603306,0.914894,0.821429
4701,0.796178,0.752778,0.733333,0.82,0.642857,0.596774,0.826923,0.83871
4702,0.814941,0.816248,0.711055,0.856688,0.745149,0.568047,0.852632,0.845588
4703,0.900468,0.880215,0.842105,0.901316,0.867089,0.816147,0.807843,0.868182
4704,0.860879,0.803289,0.76933,0.857741,0.81223,0.772313,0.69967,0.760956
4705,0.917012,0.889878,0.907348,0.91635,0.909266,0.893543,0.929204,0.917647
4706,0.92607,0.859712,0.86755,0.873418,0.877551,0.925311,0.75,0.723404
4707,0.716981,0.718954,0.695652,0.666667,0.5,0.26,0.783784,0.777778
4708,0.722222,0.703704,0.720588,0.728571,0.45614,0.245283,0.409091,0.722222
4709,0.570048,0.608802,0.54878,0.686047,0.514793,0.39172,0.330189,0.160714
4710,0.541667,0.549683,0.531469,0.661538,0.433498,0.34715,0.165289,0.107143
4711,0.634271,0.631306,0.481028,0.573499,0.559727,0.559614,0.899654,0.957317
